Date,Station,"Alkalinity, total",Aluminum,Ammonia,Ammonium,Arsenic,BORON,Biochemical oxygen demand,"Biochemical oxygen demand, standard conditions",Cadmium,Chlorophyll a,Chromium,Cobalt,Conductivity,Copper,Depth,Dissolved Inorganic Nitrogen,Dissolved Organic Carbon,Dissolved Oxygen,Escherichia coli,Fecal Coliform,"Fecal Coliform, C","Fecal Coliform, M",Inorganic nitrogen (nitrate and nitrite),Iron,Iron_U,Kjeldahl Nitrogen,Lead,Lithium,Magnesium,Manganese,Mercury,Nitrate,Nitrate & Nitrite,Nitrite,Nitrogen,Organic Carbon,Organic Phosphorus,Orthophosphate,Oxidized Nitrogen,PP,Particulate Organic Carbon,Pheophytin a,Phosphorus,SIF,Secchi,Selenium,Silica,Silver,TCOLI_C,TCOLI_M,TDP,TKNW,"Temperature, water",Total Coliform,Total Hardness,Total hardness,Total suspended solids,Turbidity,Zinc,pH,Watershed,months,month,year,quarter,YearQuart
7/17/1990,ANA15,,,,,,,,,,,,,210,,0.100000001,,,1.100000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.29999924,,,,,,,6.599999905,Anacostia Mainstem,1990-07,7,1990,3,1990Q3
7/24/1984,ANA15,,,,,,,,,,,,,178,,0.1,,,2.799999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.10000038,,,,,,,6.800000191,Anacostia Mainstem,1984-07,7,1984,3,1984Q3
7/7/1987,ANA15,,,,,,,,,,,,,291,,0.1,,,1.899999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.29999924,,,,,,,6.599999905,Anacostia Mainstem,1987-07,7,1987,3,1987Q3
7/7/1992,ANA15,,,,,,,,,,,,,221,,0.100000001,,,3.099999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.89999962,,,,,,,6.800000191,Anacostia Mainstem,1992-07,7,1992,3,1992Q3
7/8/1997,ANA15,,,,,,,,,,,,,284,,0.100000001,,,4.099999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.20000076,,,,,,,7.099999905,Anacostia Mainstem,1997-07,7,1997,3,1997Q3
7/9/1985,ANA15,,,,,,,,,,,,,303,,0.1,,,5.900000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,,,,,,,7.5,Anacostia Mainstem,1985-07,7,1985,3,1985Q3
7/9/1991,ANA15,,,,,,,,,,,,,190,,0.100000001,,,3.200000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.39999962,,,,,,,6.5,Anacostia Mainstem,1991-07,7,1991,3,1991Q3
8/10/1993,ANA15,,,,,,,,,,,,,199,,0.100000001,,,3.200000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.60000038,,,,,,,6.699999809,Anacostia Mainstem,1993-08,8,1993,3,1993Q3
8/11/1992,ANA15,,,,,,,,,,,,,218,,0.100000001,,,4.199999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.39999962,,,,,,,6.699999809,Anacostia Mainstem,1992-08,8,1992,3,1992Q3
8/12/1986,ANA15,,,,,,,,,,,,,221,,0.1,,,0.899999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.29999924,,,,,,,6.699999809,Anacostia Mainstem,1986-08,8,1986,3,1986Q3
8/13/1996,ANA15,,,,,,,,,,,,,151,,0.100000001,,,5.800000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.79999924,,,,,,,7,Anacostia Mainstem,1996-08,8,1996,3,1996Q3
8/14/1990,ANA15,,,,,,,,,,,,,210,,0.100000001,,,2.900000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.10000038,,,,,,,6.699999809,Anacostia Mainstem,1990-08,8,1990,3,1990Q3
8/15/1989,ANA15,,,,,,,,,,,,,312,,0.100000001,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,6.699999809,Anacostia Mainstem,1989-08,8,1989,3,1989Q3
8/15/1995,ANA15,,,,,,,,,,,,,260,,0,,,7.199999809,,,,,,,,,,,,,,,,,,,,,,,,,,,0.400000006,,,,,,,,28.5,,,,,,,7,Anacostia Mainstem,1995-08,8,1995,3,1995Q3
8/16/1994,ANA15,,,,,,,,,,,,,176,,0.100000001,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.39999962,,,,,,,6.699999809,Anacostia Mainstem,1994-08,8,1994,3,1994Q3
8/4/1987,ANA15,,,,,,,,,,,,,336,,0.1,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.10000038,,,,,,,6.699999809,Anacostia Mainstem,1987-08,8,1987,3,1987Q3
8/5/1985,ANA15,,,,,,,,,,,,,255,,0.1,,,4.699999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,,,,,,,6.699999809,Anacostia Mainstem,1985-08,8,1985,3,1985Q3
8/5/1997,ANA15,,,,,,,,,,,,,309,,0.100000001,,,5.800000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.20000076,,,,,,,7.300000191,Anacostia Mainstem,1997-08,8,1997,3,1997Q3
8/6/1991,ANA15,,,,,,,,,,,,,278,,0.100000001,,,7.099999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.10000038,,,,,,,7,Anacostia Mainstem,1991-08,8,1991,3,1991Q3
8/7/1984,ANA15,,,,,,,,,,,,,,,0.1,,,4.800000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.70000076,,,,,,,,Anacostia Mainstem,1984-08,8,1984,3,1984Q3
8/9/1988,ANA15,,,,,,,,,,,,,305,,0.1,,,2.700000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,,,,,,,6.900000095,Anacostia Mainstem,1988-08,8,1988,3,1988Q3
9/1/1987,ANA15,,,,,,,,,,,,,403,,0.1,,,5.400000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.39999962,,,,,,,6.900000095,Anacostia Mainstem,1987-09,9,1987,3,1987Q3
9/10/1985,ANA15,,,,,,,,,,,,,310,,0.1,,,4.599999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,8,Anacostia Mainstem,1985-09,9,1985,3,1985Q3
9/11/1990,ANA15,,,,,,,,,,,,,322,,0.100000001,,,4.300000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.20000076,,,,,,,7,Anacostia Mainstem,1990-09,9,1990,3,1990Q3
9/11/1995,ANA15,,,,,,,,,,,,,306,,0.100000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.20000076,,,,,,,7.300000191,Anacostia Mainstem,1995-09,9,1995,3,1995Q3
9/12/1988,ANA15,,,,,,,,,,,,,305,,0.1,,,5.199999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.89999962,,,,,,,6.900000095,Anacostia Mainstem,1988-09,9,1988,3,1988Q3
9/13/1994,ANA15,,,,,,,,,,,,,251,,0.100000001,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.70000076,,,,,,,7.099999905,Anacostia Mainstem,1994-09,9,1994,3,1994Q3
9/14/1993,ANA15,,,,,,,,,,,,,313,,0.100000001,,,6.300000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,7.099999905,Anacostia Mainstem,1993-09,9,1993,3,1993Q3
9/15/1992,ANA15,,,,,,,,,,,,,272,,0.100000001,,,3.700000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.79999924,,,,,,,7,Anacostia Mainstem,1992-09,9,1992,3,1992Q3
9/17/1984,ANA15,,,,,,,,,,,,,210,,0.1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,6.5,Anacostia Mainstem,1984-09,9,1984,3,1984Q3
9/17/1996,ANA15,,,,,,,,,,,,,184,,0.100000001,,,5.099999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.89999962,,,,,,,7,Anacostia Mainstem,1996-09,9,1996,3,1996Q3
9/2/1997,ANA15,,,,,,,,,,,,,261,,0.100000001,,,5.800000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.60000038,,,,,,,7.099999905,Anacostia Mainstem,1997-09,9,1997,3,1997Q3
9/9/1986,ANA15,,,,,,,,,,,,,343,,0.1,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,6.900000095,Anacostia Mainstem,1986-09,9,1986,3,1986Q3
9/9/1991,ANA15,,,,,,,,,,,,,315,,0.100000001,,,5.699999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.79999924,,,,,,,6.800000191,Anacostia Mainstem,1991-09,9,1991,3,1991Q3
1/10/1995,ANA16,,,,,,,,,,,,,230,,0.100000001,,,10.89999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.099999905,,,,,,,6.800000191,Anacostia Mainstem,1995-01,1,1995,1,1995Q1
1/5/1993,ANA16,,,,,,,,,,,,,143,,0.100000001,,,8.300000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,,,,6.900000095,Anacostia Mainstem,1993-01,1,1993,1,1993Q1
1/6/1987,ANA16,,,,,,,,,,,,,323,,0.1,,,9.100000381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.200000048,,,,,,,6.599999905,Anacostia Mainstem,1987-01,1,1987,1,1987Q1
1/7/1992,ANA16,,,,,,,,,,,,,198,,0.100000001,,,10.19999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.099999905,,,,,,,6.800000191,Anacostia Mainstem,1992-01,1,1992,1,1992Q1
1/7/1997,ANA16,,,,,,,,,,,,,310,,0.100000001,,,8.600000381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.100000381,,,,,,,7.199999809,Anacostia Mainstem,1997-01,1,1997,1,1997Q1
1/9/1989,ANA16,,,,,,,,,,,,,1094,,0.100000001,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.900000095,,,,,,,6.800000191,Anacostia Mainstem,1989-01,1,1989,1,1989Q1
10/1/1996,ANA16,,,,,,,,,,,,,237,,0.100000001,,,4.699999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,,,,,,,6.900000095,Anacostia Mainstem,1996-10,10,1996,4,1996Q4
10/15/1986,ANA16,,,,,,,,,,,,,396,,0.1,,,3.299999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.39999962,,,,,,,6.599999905,Anacostia Mainstem,1986-10,10,1986,4,1986Q4
10/16/1990,ANA16,,,,,,,,,,,,,328,,0.100000001,,,4.400000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.60000038,,,,,,,6.900000095,Anacostia Mainstem,1990-10,10,1990,4,1990Q4
10/2/1984,ANA16,,,,,,,,,,,,,190,,0.1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,7.599999905,Anacostia Mainstem,1984-10,10,1984,4,1984Q4
10/25/1994,ANA16,,,,,,,,,,,,,301,,0.100000001,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.70000076,,,,,,,6.900000095,Anacostia Mainstem,1994-10,10,1994,4,1994Q4
10/3/1995,ANA16,,,,,,,,,,,,,251,,0.100000001,,,7.199999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.10000038,,,,,,,6.900000095,Anacostia Mainstem,1995-10,10,1995,4,1995Q4
10/4/1988,ANA16,,,,,,,,,,,,,346,,0.1,,,1.899999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.60000038,,,,,,,7,Anacostia Mainstem,1988-10,10,1988,4,1988Q4
10/5/1993,ANA16,,,,,,,,,,,,,226,,0.100000001,,,5.199999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.39999962,,,,,,,6.900000095,Anacostia Mainstem,1993-10,10,1993,4,1993Q4
10/6/1987,ANA16,,,,,,,,,,,,,276.3333333,,1.033333333,,,2.299999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.70000076,,,,,,,6.400000095,Anacostia Mainstem,1987-10,10,1987,4,1987Q4
10/7/1991,ANA16,,,,,,,,,,,,,237,,0.100000001,,,4.099999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.20000076,,,,,,,6.699999809,Anacostia Mainstem,1991-10,10,1991,4,1991Q4
10/7/1997,ANA16,,,,,,,,,,,,,347,,0.100000001,,,7.400000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.39999962,,,,,,,7.400000095,Anacostia Mainstem,1997-10,10,1997,4,1997Q4
10/8/1985,ANA16,,,,,,,,,,,,,190,,0.1,,,4.599999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.70000076,,,,,,,7.5,Anacostia Mainstem,1985-10,10,1985,4,1985Q4
11/12/1996,ANA16,,,,,,,,,,,,,160,,0.100000001,,,4.300000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,6.599999905,Anacostia Mainstem,1996-11,11,1996,4,1996Q4
11/14/1988,ANA16,,,,,,,,,,,,,373,,0.1,,,4.099999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,6.800000191,Anacostia Mainstem,1988-11,11,1988,4,1988Q4
11/14/1989,ANA16,,,,,,,,,,,,,285,,0.100000001,,,4.199999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.80000019,,,,,,,7,Anacostia Mainstem,1989-11,11,1989,4,1989Q4
11/15/1994,ANA16,,,,,,,,,,,,,307,,0.100000001,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.39999962,,,,,,,7.099999905,Anacostia Mainstem,1994-11,11,1994,4,1994Q4
11/16/1993,ANA16,,,,,,,,,,,,,335,,0.100000001,,,7.699999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.60000038,,,,,,,7,Anacostia Mainstem,1993-11,11,1993,4,1993Q4
11/17/1987,ANA16,,,,,,,,,,,,,580,,0.1,,,3.700000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.199999809,,,,,,,6.5,Anacostia Mainstem,1987-11,11,1987,4,1987Q4
11/17/1992,ANA16,,,,,,,,,,,,,232,,0.100000001,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.399999619,,,,,,,6.800000191,Anacostia Mainstem,1992-11,11,1992,4,1992Q4
11/18/1985,ANA16,,,,,,,,,,,,,259,,0.1,,,4.699999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.60000038,,,,,,,6.800000191,Anacostia Mainstem,1985-11,11,1985,4,1985Q4
11/18/1986,ANA16,,,,,,,,,,,,,301,,0.1,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,7,Anacostia Mainstem,1986-11,11,1986,4,1986Q4
11/19/1990,ANA16,,,,,,,,,,,,,220,,0.100000001,,,6.300000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.600000381,,,,,,,6.800000191,Anacostia Mainstem,1990-11,11,1990,4,1990Q4
11/5/1991,ANA16,,,,,,,,,,,,,321,,0.100000001,,,8.399999619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.60000038,,,,,,,6.900000095,Anacostia Mainstem,1991-11,11,1991,4,1991Q4
12/10/1985,ANA16,,,,,,,,,,,,,264,,0.1,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.800000191,,,,,,,7,Anacostia Mainstem,1985-12,12,1985,4,1985Q4
12/11/1990,ANA16,,,,,,,,,,,,,258,,0.100000001,,,8.899999619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,,,,,6.800000191,Anacostia Mainstem,1990-12,12,1990,4,1990Q4
12/13/1994,ANA16,,,,,,,,,,,,,212,,0.100000001,,,8.100000381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.900000095,,,,,,,7,Anacostia Mainstem,1994-12,12,1994,4,1994Q4
12/15/1987,ANA16,,,,,,,,,,,,,321,,0.1,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.800000191,,,,,,,6.900000095,Anacostia Mainstem,1987-12,12,1987,4,1987Q4
12/2/1997,ANA16,,,,,,,,,,,,,282,,0.100000001,,,8.199999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.699999809,,,,,,,6.800000191,Anacostia Mainstem,1997-12,12,1997,4,1997Q4
12/3/1996,ANA16,,,,,,,,,,,,,150,,0.100000001,,,6.300000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,7.099999905,Anacostia Mainstem,1996-12,12,1996,4,1996Q4
12/4/1989,ANA16,,,,,,,,,,,,,481,,0.100000001,,,8.600000381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,7.300000191,Anacostia Mainstem,1989-12,12,1989,4,1989Q4
12/6/1988,ANA16,,,,,,,,,,,,,258,,0.1,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,7,Anacostia Mainstem,1988-12,12,1988,4,1988Q4
12/8/1992,ANA16,,,,,,,,,,,,,285,,0.100000001,,,7.699999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.599999905,,,,,,,7.400000095,Anacostia Mainstem,1992-12,12,1992,4,1992Q4
12/9/1986,ANA16,,,,,,,,,,,,,239,,0.1,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.300000191,,,,,,,6.800000191,Anacostia Mainstem,1986-12,12,1986,4,1986Q4
2/12/1991,ANA16,,,,,,,,,,,,,312,,0.100000001,,,9.600000381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.800000191,,,,,,,7.5,Anacostia Mainstem,1991-02,2,1991,1,1991Q1
2/14/1989,ANA16,,,,,,,,,,,,,367,,0.100000001,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,7.199999809,Anacostia Mainstem,1989-02,2,1989,1,1989Q1
2/2/1988,ANA16,,,,,,,,,,,,,752,,0.1,,,8.100000381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.199999809,,,,,,,7,Anacostia Mainstem,1988-02,2,1988,1,1988Q1
2/24/1987,ANA16,,,,,,,,,,,,,632,,0.1,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.599999905,,,,,,,6.5,Anacostia Mainstem,1987-02,2,1987,1,1987Q1
2/28/1984,ANA16,,,,,,,,,,,,,145,,0.1,,,9.399999619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.800000191,,,,,,,,Anacostia Mainstem,1984-02,2,1984,1,1984Q1
2/4/1997,ANA16,,,,,,,,,,,,,298,,0.100000001,,,8.899999619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.400000095,,,,,,,7.099999905,Anacostia Mainstem,1997-02,2,1997,1,1997Q1
2/6/1990,ANA16,,,,,,,,,,,,,302,,0.100000001,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.800000191,,,,,,,6.800000191,Anacostia Mainstem,1990-02,2,1990,1,1990Q1
3/10/1987,ANA16,,,,,,,,,,,,,318,,0.1,,,10.10000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.199999809,,,,,,,6.5,Anacostia Mainstem,1987-03,3,1987,1,1987Q1
3/11/1997,ANA16,,,,,,,,,,,,,278,,0.100000001,,,9.300000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.600000381,,,,,,,7.099999905,Anacostia Mainstem,1997-03,3,1997,1,1997Q1
3/14/1984,ANA16,,,,,,,,,,,,,398,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,Anacostia Mainstem,1984-03,3,1984,1,1984Q1
3/14/1989,ANA16,,,,,,,,,,,,,770,,0.100000001,,,9.399999619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.900000095,,,,,,,7.099999905,Anacostia Mainstem,1989-03,3,1989,1,1989Q1
3/4/1986,ANA16,,,,,,,,,,,,,844,,0.1,,,9.699999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.800000191,,,,,,,6.900000095,Anacostia Mainstem,1986-03,3,1986,1,1986Q1
3/5/1996,ANA16,,,,,,,,,,,,,489,,0.100000001,,,10.30000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.900000095,,,,,,,7.099999905,Anacostia Mainstem,1996-03,3,1996,1,1996Q1
3/7/1995,ANA16,,,,,,,,,,,,,489,,0.100000001,,,9.199999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.699999809,,,,,,,7.199999809,Anacostia Mainstem,1995-03,3,1995,1,1995Q1
3/8/1993,ANA16,,,,,,,,,,,,,266,,0.100000001,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.199999809,,,,,,,6.699999809,Anacostia Mainstem,1993-03,3,1993,1,1993Q1
3/8/1994,ANA16,,,,,,,,,,,,,301,,0.100000001,,,10.19999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,,,,,6.900000095,Anacostia Mainstem,1994-03,3,1994,1,1994Q1
3/9/1992,ANA16,,,,,,,,,,,,,314,,0.100000001,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,,,,,,6.699999809,Anacostia Mainstem,1992-03,3,1992,1,1992Q1
4/10/1984,ANA16,,,,,,,,,,,,,,,0.1,,,6.900000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.60000038,,,,,,,,Anacostia Mainstem,1984-04,4,1984,2,1984Q2
4/11/1995,ANA16,,,,,,,,,,,,,331,,0.100000001,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,7.300000191,Anacostia Mainstem,1995-04,4,1995,2,1995Q2
4/12/1988,ANA16,,,,,,,,,,,,,260,,0.1,,,4.599999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.19999981,,,,,,,6.800000191,Anacostia Mainstem,1988-04,4,1988,2,1988Q2
4/13/1993,ANA16,,,,,,,,,,,,,210,,0.100000001,,,5.400000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.80000019,,,,,,,6.900000095,Anacostia Mainstem,1993-04,4,1993,2,1993Q2
4/14/1992,ANA16,,,,,,,,,,,,,246,,0.100000001,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.19999981,,,,,,,7,Anacostia Mainstem,1992-04,4,1992,2,1992Q2
4/16/1985,ANA16,,,,,,,,,,,,,267,,0.1,,,8.100000381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.30000019,,,,,,,7.099999905,Anacostia Mainstem,1985-04,4,1985,2,1985Q2
4/2/1996,ANA16,,,,,,,,,,,,,250,,0,,,9.899999619,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100000001,,,,,,,,9.699999809,,,,,,,7.199999809,Anacostia Mainstem,1996-04,4,1996,2,1996Q2
4/3/1990,ANA16,,,,,,,,,,,,,130,,0.100000001,,,8.800000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.19999981,,,,,,,6.800000191,Anacostia Mainstem,1990-04,4,1990,2,1990Q2
4/4/1989,ANA16,,,,,,,,,,,,,285,,0.100000001,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,6.800000191,Anacostia Mainstem,1989-04,4,1989,2,1989Q2
4/5/1994,ANA16,,,,,,,,,,,,,288,,0.100000001,,,6.900000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,,,,6.699999809,Anacostia Mainstem,1994-04,4,1994,2,1994Q2
4/7/1986,ANA16,,,,,,,,,,,,,336,,0.1,,,6.199999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.39999962,,,,,,,6.900000095,Anacostia Mainstem,1986-04,4,1986,2,1986Q2
4/7/1987,ANA16,,,,,,,,,,,,,174,,0.1,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.199999809,,,,,,,6.300000191,Anacostia Mainstem,1987-04,4,1987,2,1987Q2
4/8/1997,ANA16,,,,,,,,,,,,,307,,0.100000001,,,6.800000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.60000038,,,,,,,7,Anacostia Mainstem,1997-04,4,1997,2,1997Q2
4/9/1991,ANA16,,,,,,,,,,,,,284,,0.100000001,,,6.800000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,,,,,,,6.800000191,Anacostia Mainstem,1991-04,4,1991,2,1991Q2
5/10/1988,ANA16,,,,,,,,,,,,,250,,0.1,,,3.400000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,,,,,,,6.599999905,Anacostia Mainstem,1988-05,5,1988,2,1988Q2
5/12/1992,ANA16,,,,,,,,,,,,,234,,0.100000001,,,5.199999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,6.800000191,Anacostia Mainstem,1992-05,5,1992,2,1992Q2
5/13/1986,ANA16,,,,,,,,,,,,,293,,0.1,,,6.400000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,7.699999809,Anacostia Mainstem,1986-05,5,1986,2,1986Q2
5/15/1990,ANA16,,,,,,,,,,,,,214,,0.100000001,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,,,,,,,6.5,Anacostia Mainstem,1990-05,5,1990,2,1990Q2
5/2/1989,ANA16,,,,,,,,,,,,,186,,0.100000001,,,6.900000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.39999962,,,,,,,6.900000095,Anacostia Mainstem,1989-05,5,1989,2,1989Q2
5/3/1994,ANA16,,,,,,,,,,,,,317,,0.100000001,,,3.200000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.39999962,,,,,,,6.699999809,Anacostia Mainstem,1994-05,5,1994,2,1994Q2
5/5/1987,ANA16,,,,,,,,,,,,,229,,0.1,,,3.200000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.60000038,,,,,,,6.400000095,Anacostia Mainstem,1987-05,5,1987,2,1987Q2
5/6/1997,ANA16,,,,,,,,,,,,,290,,0.100000001,,,5.900000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.70000076,,,,,,,7.099999905,Anacostia Mainstem,1997-05,5,1997,2,1997Q2
5/7/1991,ANA16,,,,,,,,,,,,,270,,0.100000001,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.10000038,,,,,,,6.599999905,Anacostia Mainstem,1991-05,5,1991,2,1991Q2
